ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,Bankrupt?
1.368434502115182,0.5475515407561946,0.9029580847814058,0.28699229099493184,0.2886666589554928,0.02922978986991484,0.029444100493158643,0.02703588518490555,-0.020585756720300153,0.024868864945660717,2.4097513340195063,0.14822952686442764,1.0336761568357693,-0.15182233040265292,0.8119618662497607,2.2805874832941537,2.2773076901067673,2.275723366097551,1.0319331604897362,1.9093579002431422,1.2455373761382393,1.8565232895252566,1.1453892685565354,-0.07101006812190723,0.01189455616573092,0.015067424828192495,0.014314382981573375,-0.006600131680817343,0.675187750681765,-0.013540741074402066,-0.1276947461970435,0.752494488153077,0.1032812775420767,-0.03402333702004863,-0.026984983735633815,-0.5632247024269474,-0.42803355657338354,0.4185564976434339,-0.10889254521797673,-0.3287560121046128,0.0684819460638249,1.8716845694895479,1.219798258104529,-0.0840315632622179,0.04051967939366404,-0.04427271667494188,-0.03928602371313779,-0.661815413180618,-0.4091455475971947,-0.20995696788535806,-0.01354074117741453,0.22058120943963402,-0.038392407166255166,0.5385243211428837,0.9939174855037657,0.45508783433858113,-0.2739946105852252,-0.023409590318098212,-0.07226144285116762,-0.10535456363330863,0.7417515987351985,-0.040526427751276003,-0.09743269887972761,0.580052232807159,0.1450398929595532,-0.15476287806246666,-0.0972280614223736,0.7188002980265781,-0.0068177823980585806,-0.22650263357908137,-0.4237590816506072,-0.6445961740908569,-0.01791960704268997,1.4615471755373086,-0.017924311258125346,-0.013540741321913045,0.580052232807159,-0.15476287806246666,-0.22902902673547568,-0.15880445690461595,-0.09442367628776416,1.4210579626504516,-0.08140126604022814,-0.3436392978887389,-0.030289126640769132,0.7588837959209912,-0.04968048961085656,-0.6332221424018744,0.28678096805489367,0.1774400803726588,-0.19534172792555884,-0.04876316843288709,-0.008741724563967254,0.0,-0.10689069569552909,0
-1.447870345110713,-1.6013372256648954,-1.3729250661453396,-0.3928688033330036,-0.39535699200505037,0.00037504561394473236,-0.025354483094211653,-0.031138427305432717,-0.0446803597917512,-0.017937894975179322,-0.6128838246218963,-0.2444994271241887,-0.27748914277372255,-0.15182233040135332,-0.820417877758376,-0.9982693124636209,-0.9962840365511754,-0.9970023760935506,-0.9901246207053932,-0.11805317069008246,-0.8737787963190236,-0.8591801306620895,-1.0507373876149082,-0.08403933848226935,-0.00044684868974134343,-0.0016108196395875657,-0.002324266517433743,-0.006406638154199769,-0.24569893628579778,-0.013540741078689328,-0.19979448457525872,0.21238568950972217,-0.7972183563773618,-0.034023337053659654,-0.06280500644528368,0.6738670641830794,0.8196243674985056,-0.7875640107027195,-0.11610729199921745,0.2814440406548005,-0.01879065321041306,-0.8563618783520804,-1.0774846189915195,0.0015437934105320048,-0.7595108545063601,-0.04427271667476978,-0.03928602371639562,0.5590512514653997,-0.4091455475972576,-0.4078605336446265,-0.01354074115613479,-0.7000035683764979,-0.038392407137235816,-0.7675711937630453,-0.602897377328833,-0.35375506851156274,-0.782963168104581,-0.02340959036301823,-0.07226144286027655,0.5413149422436668,-0.20253257120614385,0.07730664910602532,-0.09743269887147366,-0.20451793418081246,-0.189871377706461,0.09699452905543694,-0.09722806141745483,-0.9219562254088575,-0.04037845953541726,0.6760692827490324,-0.4237590816505855,-0.6445961740908647,-0.026386672875476486,-0.1342753266005864,-0.017540848653642034,-0.013540741413576824,-0.20451793418081246,0.09699452905543694,-0.09400984705145957,-0.11675751446731772,-0.08050223881911209,0.04482136085426081,-0.05570628902122851,0.3367652545550269,-0.030289126640769132,-2.0808957512637436,-0.04968048962620461,-0.017419420218630292,-0.3927929609174885,-0.538731805453751,0.12626100429998058,-0.056316066079634214,-0.058249989293861215,0.0,-0.49441498991223326,0
1.1393890384302712,0.8253387920055065,0.7930878637021919,0.4662591467132823,0.4681382109402254,0.031156280919217415,0.03878230033834368,0.03440396876168278,-0.009194444810206506,0.032233196684928696,-0.6128838246219527,0.5987127387925464,1.376708986579573,-0.15182233040193907,0.8314551228124443,-0.10636629106613586,-0.10581320061664873,-0.10676710218889296,0.2996043159806481,0.18284202407480116,-0.5130703220059367,0.3890495360978619,0.3546872452587966,-0.07385170292331251,0.01147409947853634,0.021090016252801214,0.02032003789801445,-0.005647752992347754,0.41553924871722664,-0.01354074107473112,-0.07361994241331175,-0.022091251368979978,1.6053626136556165,-0.03402333698055652,-0.028452015382484406,-1.0451033283732456,-1.2934376896749982,1.2551493271386156,-0.09948490561677484,-0.3512605088640649,-0.046864983706644076,0.39357619556200824,0.3881499674647162,-0.40520197436201894,-0.17080914088181978,-0.04427271667285604,-0.03928602373433145,-0.6618154131806577,-0.4091455475971905,-0.3691402707786825,-0.013540741206255476,0.19072246127287795,-0.03839240717028332,0.9924762267390551,0.6628170277609062,0.3003470517944908,1.8324493807868947,-0.023409590270909567,-0.07226144277380568,-0.9082540910302732,0.9858981580912739,-0.03873571465277383,-0.0974326988699829,0.6056100749415534,0.16907266746756788,-0.2952944707386129,1.1564745680929331,0.5817464484991437,0.00805147093565175,-0.43149253263333764,-0.42375908165060366,-0.6445961740908575,-0.012414200176249132,-0.8457885441141835,-0.02107469719014889,-0.013540741457019763,0.6056100749415534,-0.2952944707386129,-0.252221180807217,-0.6281567325060956,-0.49881486596654956,0.7197721641466736,-0.26319817071539875,-0.6709378877898654,-0.030289126640769132,1.1964313444310384,-0.0496804896254495,0.0667185832469305,0.466187309513498,0.20002281168925679,-0.32065468699531713,-0.04898935166591002,-0.010045707972468829,0.0,0.7628779677333557,0
-1.872558809026526,-1.4878865765060227,-1.652832534132894,-0.6114559835367097,-0.6108075107791249,0.010800260451502258,-0.010575032434918153,-0.010015759378615065,-0.04463870965676524,-0.011712377422410013,-0.6128838246219585,-0.716197703135418,-0.5397617910197989,-0.15182233040107876,-0.820417877758376,-0.08072913916514698,-0.08021721592261329,-0.08117788856682046,-1.947785417371111,-0.2135095773051355,0.418862493881456,-0.7364034421283226,-1.704030827595652,-0.09407705565840456,-0.1017238526653686,0.002285694012057227,0.0015625437174430139,-0.008589801354648513,-0.23531299620721624,-0.013540741078470869,-0.17451813951149264,0.018500479740365516,-0.9840108483828376,-0.03402333705471882,-0.07658899129345094,0.8336343091492219,0.925709884147872,-0.8901176953310439,-0.06043787581714902,0.5510291580859642,0.08808016080320981,-0.7358079827263986,-1.763860201528091,-0.47101299804402413,-0.21609388808369995,-0.04427271667306944,-0.03928602373321107,-0.6618154131805009,-0.4091455475970742,-0.05507591642157909,-0.013540740561090185,-0.5974765415388492,-0.038392407159483936,-1.2013374356431226,0.5022573616937841,-0.14411745798708392,-0.5454579203678567,-0.02340959035589668,-0.07226144285847624,1.3904553314328154,-0.33680791161671886,-0.06123662707424931,-0.09743269888369537,0.9199120107117766,-0.3739562706139011,0.3058499309089382,-0.09722806142135673,-0.7025199837367272,-0.04076542185338179,0.5139622677520391,-0.4237590816506208,-0.6445961740908653,-0.03190790205011998,-0.7156832700546475,-0.021817150929631633,-0.013540742755312796,0.9199120107117766,0.3058499309089382,-0.19253782916257717,-0.797732357574844,-0.2532138753465584,-0.33328853179822837,-0.54749727842916,0.6729546131232448,-0.030289126640769132,-2.0808957512637436,-0.04968048962444778,-0.013667286447163475,-0.6116359507002177,-0.5230845236236392,0.16781021680499364,-0.05762046001543723,-0.06825136817779232,0.0,-0.5132600935496602,0
-2.282454753412655,-3.5575267277058362,-3.249438683307937,-1.6342072193447241,-1.6347265774087858,-0.12463376517292099,-0.39557670589551713,-0.44168854121107715,-0.3783187658475016,-0.4120435244447412,-0.6128838246214756,-0.7488866131289791,-1.3465718395113684,-0.1518223304021953,-0.820417877758376,-1.318059049333843,-1.3155602666820312,-1.3161941460109738,-1.6246119596727793,-0.5870346466685115,-1.3175856392878547,-1.0550381814183365,-1.417160276460187,-0.15229990396319623,-0.00020558663829159225,0.015376425162696456,0.014620675259429687,-0.00613503714884605,-0.5330432784598869,-0.013540741081149724,-0.24351013054576556,-0.8095708348905325,-1.0966357332684877,-0.03402333706112042,-0.03554266834206243,-0.14687273455433936,0.10297057839436304,-0.09476928247985514,-0.12551891324875183,0.13524295233197844,-0.046864983706644076,-1.0586571958898077,-1.470530813563514,-0.38133759356997804,-1.2727379894610897,-0.04427271667556144,-0.03928602369434955,-0.11920800667132274,0.4094600371446037,-0.7305293908608289,-0.013540741328146028,-0.8751988738851012,-0.03839240713378193,-1.3581098331804489,-1.2340133882078335,-1.1909627916294794,-0.5740240804991434,-0.023409590371229277,-0.07226144285707985,0.20829755868308092,-0.8540777889060261,-0.13121453520094728,-0.09743269887442793,0.21990456702035197,-0.4120245299273719,-0.06355662910322694,-0.09722806140695758,-2.1605245311632775,-0.04943687834618545,1.8227165786008523,-0.4237590816504675,-0.64459617409081,-0.04742916444687436,-0.8457885441142134,-0.047190329531939364,-0.01354073939899454,0.21990456702035197,-0.06355662910322694,-0.04392385208210894,-0.8261991862076782,-0.32121946297100257,-1.5075704399725047,-0.4493080532391101,0.9655384538000646,-0.030289126640769132,-2.0808957512637436,-0.04968048962820012,-0.026001917310377057,-1.6343512237625166,-1.1034606900534878,-0.08710684025381558,-0.05049382763044839,-0.018972351673893804,0.0,-0.32229767195297415,1
0.04665130543341626,-0.07392444176853608,0.15043426897689433,-0.4592482758513299,-0.4584260043770055,0.01782428091441703,0.016486443343689434,0.017505834420243494,-0.015087938906285974,0.016555521384345545,0.8782828536411481,-0.48090685628988517,-0.056982176625634116,-0.1518223304026346,-0.18941394309976792,-0.3586898387232423,-0.35773157628952934,-0.3586188362587698,-0.18070852940587118,-0.07032496738252501,-0.32471401971958297,-0.21606414310426522,-0.24798197981569428,0.017932419714469957,0.14529545212765885,0.10814065764692828,0.10715389867005504,0.006429320031878913,0.4778548891887158,-0.013540741073862746,0.06332812387383614,0.09634109351477173,-0.6854258801013635,-0.034023337053506866,0.029098413595554602,-0.19620179175586291,0.047621613185992236,-0.04126301223898446,-0.1264974033268366,0.046397074500317666,-0.005515889908674508,-0.21477992651004052,-0.243305444935267,-0.3400217272648229,-0.14061930941389653,-0.04427271666897348,-0.03928602374410818,-0.6618154131806607,-0.40914554759728033,-0.1798412078785129,-0.01354074115175077,-0.1046273248103737,-0.03839240710451855,-0.7521691682900101,-1.1846689942799677,-1.06694615940353,-0.743127523883762,-0.023409590363006126,-0.07226144285855608,-0.42495290975530997,-0.14590392732416413,0.0426914877057366,-0.09743269886778104,-0.9669586401658136,-0.21286779458307067,-0.17405224446126746,-0.09722806139232275,-0.25441021779879325,-0.012776872601213907,-0.6716065151820609,2.5842379144934333,0.748944808180346,-0.028017001123266695,-0.24947270467423485,-0.01850466510271812,-0.013540738566934761,-0.9669586401658136,-0.17405224446126746,0.17623480977681164,-0.24452195053983591,-0.12298978640545007,0.028916935200026646,-0.12879752877009984,0.1908820964798598,-0.030289126640769132,-0.09676717057896732,-0.04968048959576764,0.026333196276921766,-0.45925132076445235,0.041149636946968556,-0.09993461869914715,-0.03850088700244469,0.04171920369624266,0.0,-0.30451009870740026,0
-1.3801110621039319,-1.0490995069650713,-1.1601605110395508,1.2374448656524626,1.199992723632524,0.010058646640484325,0.0009348417928025296,0.0014029064007054263,-0.022959814412725366,-0.003310459424308778,-0.6128838246218019,-0.7488866131289523,-0.4485107035923243,-0.15182233040505078,-0.820417877758376,-0.677130251809181,-0.6756606493312044,-0.6764638054592208,-0.7944416096219892,-0.3110411231944423,-0.6958867330485743,-0.6107034991056557,-0.6626184066669372,-0.08186552193155072,-0.0017993177001169333,-0.04043408807726767,-0.04105085407891851,-0.021547654545288755,0.15589074675268824,-0.013540741076810579,-0.2696152082345494,-0.17586227980678554,0.7443191478335923,-0.034023337023819156,-0.028452015382484406,-0.9961423984642547,-1.188505276467474,1.153710356473644,-0.11715147927481238,-0.351416790091581,-0.046864983706644076,-0.6084913075900087,-0.6753272441203476,-0.3003879318524891,-0.11042947794596292,-0.04427271667096294,-0.03928602374068568,0.7871930019295699,-0.4091455475972469,-0.3562335164900353,-0.013540741302235973,-0.2909746928872881,-0.03839240718219989,0.5281889121060412,-0.3680440915405811,-0.04588878678332643,0.2501919150044168,-0.02340959032563927,-0.07226144283023234,-0.7562525502537811,-0.2711736787660609,-0.020210560901127102,-0.09743269885210738,0.8421672674623929,0.06813333400121925,-0.27431674276114554,-0.09722806142327743,-0.32411976357876054,-0.028822169478066737,2.7063412637354176,-0.4237590816506181,-0.3652974941695941,-0.017760099419124622,-0.8457885441142539,-0.028259666644228555,-0.013540740188545676,0.8421672674623929,-0.27431674276114554,-0.25247342898244995,-1.8452397150604245,-1.386623771908633,-0.3786116126561805,-0.7529402501295092,-0.5311456492600282,-0.030289126640769132,-1.4111520176885162,-0.049680489627992895,-0.0029028125149797015,1.2375278237236014,-0.16711567316224257,-0.3079374464426608,-0.04898989637728276,-0.010048860059050714,0.0,0.5813832402697724,0
0.6727089061722263,0.7761212309733408,1.028524051729091,1.0860827563431126,1.0886695675665559,0.028044912631630198,0.026017680911751037,0.03235382746296696,-0.023605391504548576,0.030550282387184626,-0.6128838246218871,2.0541200388680068,0.9115461764826273,-0.1518223304019482,-0.820417877758376,0.20667682688273514,0.20672724406837,0.20569066414373607,0.498252221171371,0.5750433469063474,-0.18252347779752737,0.5089029701427428,0.14013700113227762,-0.04363633431568565,0.02396566743657202,0.07559650921335606,0.07469079433483429,0.0048423180793079395,0.4086152886648389,-0.013540741073289292,0.4480672450467624,0.9277552565899545,0.0363556253262223,-0.0340233370155789,-0.022339383520724197,-0.7423186302519055,-0.7105438998244104,0.6916614186645181,-0.0961552521974558,-0.3024226252714727,-0.046864983706644076,0.44591422829703925,0.13404927245487927,-0.34212431588085174,-0.11042947794596292,-0.044272716674170876,-0.03928602372474845,-0.6618154131802354,-0.40914554759718774,-0.26158398503994923,-0.01354074124206652,0.021283059025369068,-0.03839240718081339,0.3180075805091747,0.8308913292948966,0.1368572950470144,1.0359454202813705,-0.023409590316352046,-0.07226144282621082,-0.23714132870077137,0.7551533973900303,-0.04533444137104038,-0.0974326988834244,0.9815039024238487,0.05519150855230508,-0.18921338832828985,-0.09722806142246532,0.19057905699468664,-0.016160917802139595,1.0419607095371353,-0.4237590816506109,-0.6445961740908565,-0.018958451597252398,-0.8457885441142202,-0.01772732137406398,-0.013540741780447521,0.9815039024238487,-0.18921338832828985,-0.23499462053215942,-0.12707668965089686,-0.07909906599741687,1.1404021399496826,-0.06680580509675431,-0.3163876858579068,-0.030289126640769132,1.1069679771975243,-0.04968048962110848,0.012087489996324655,1.0861673466615267,0.21842247130336465,-0.24194598856082114,-0.04739442697704264,-0.00105236686533866,0.0,0.06906832892729997,0
-2.282454753412655,-2.2011241134974857,-2.5248184157140146,-0.465590263671538,-0.4647752338104111,0.013170014928071542,-0.01144370218794984,-0.01268715561638641,-0.051906658206372164,-0.01591333642146063,-0.612883824621956,1.210907872951272,-2.254678512712431,-0.1518223304020031,-0.820417877758376,0.7342624265293707,0.7334656659298061,0.7322897444716188,-2.1998014164936808,-2.581243489213841,0.3794677117039179,-0.49669657403858886,-1.725726919698346,0.0032813050310349923,0.020782209662367372,-0.6034249238784054,-0.6026396840859646,-0.30737605542119206,-0.38417813733355155,-0.013540741078106315,-0.42438102596006694,-2.614231445034737,2.2317500924172773,-0.03402333697975631,-0.02939947332100378,-1.2017414913527187,-1.6624307910640934,1.6118577954110405,-0.03750358141320705,-0.351416790091581,-0.046864983706644076,-0.49675842871742465,-1.7944838908669276,-0.012333291455333576,0.191468836733291,-0.04427271666805791,-0.03928602374516399,1.234227512974228,-0.4091455475967688,-0.2744907393285964,-0.01354074112116114,-0.26651210402774894,-0.038392407184689954,2.584602521128437,0.06022559891794607,1.6548762630027476,0.9966054641215748,-0.023409590251476497,-0.07226144276987503,-1.2076873446034948,-7.56400876109985,-0.01837695613863216,-0.097432698745436,0.9849749987807308,0.48267450475765267,-0.3361825306254978,-0.09722806142327743,-1.192179666756887,-0.039547962766096796,1.5978545973649783,-0.42375908165060466,1.856101308925517,-0.009361080566347012,-0.8457885441142454,-0.015028345138154568,-0.013540742491843245,0.9849749987807308,-0.3361825306254978,-0.25247342898244995,0.49351195455759483,0.7973874399099175,-4.358963622925433,0.15688397471455068,-0.8987142260444403,-0.030289126640769132,-2.0808957512637436,-0.04968048962661958,0.025230906098216512,-0.46560095780768057,-0.4146603760162405,-0.36137623208572867,-0.049193453441994085,-0.011230741902793249,0.0,1.9281710328200448,0
-0.3112322315742792,-0.01386233339031423,-0.19923206953713452,-0.3784936309405144,-0.37757914959147554,0.016315480402326853,0.01454400125707213,0.01557994410922011,-0.014733912759201861,0.013607257990458478,2.1989419075706635,0.8258794866879224,-0.8465713040625641,-0.15182233040272614,0.038007383464830985,-0.3937722571140509,-0.3927576606076648,-0.3936356548994823,-0.014674459395725167,-0.9335829054666955,1.887549216937809,0.07041479680784052,-0.052717150891548305,-0.05122084159137827,0.01699709839063257,0.02684636210615708,0.02596899800979916,-0.00478709141884929,-1.907449348858806,-0.013540741074098955,-0.0060782334729456615,-1.1682107179861292,-0.7978842832650751,-0.03402333704692657,0.004892391423208507,2.3944940295558417,1.683298845437347,-1.6224847692528608,-0.07401927828448393,0.24448353035192105,-0.046864983706644076,0.07278521964098854,-0.039063153229138274,1.3842060673170578,1.0820688650370864,-0.044272716674260366,-0.03928602372373785,-0.6618154131806465,-0.40914554759654354,1.1151364724158446,-0.013540740856642142,-0.0028197858803544803,-0.03839240718264981,-0.5863316422980004,0.7959603927995009,0.8993577818221526,-0.3035901974147949,-0.023409590357516923,-0.07226144285710052,1.9648577920284431,-0.5562872064930333,0.032083275228352116,-0.09743269887615778,0.697362100390018,-0.019144641573629082,0.7766041109822828,-0.09722806142070438,0.031383885929371906,-0.020027638060870448,-0.13196302315353364,-0.4237590816506231,-0.6445961740908778,-0.028251044867528663,0.6145076308781287,-0.01563312880090478,-0.013540742805287852,0.697362100390018,0.7766041109822828,-0.08712176780462538,0.4056522952566152,0.024763468162571186,-1.0980368403547427,0.48588989510146574,0.3377047918580763,-0.030289126640769132,-0.07583210166450628,-0.04968048962475652,-0.015459623381102076,-0.3786512789733972,0.11832504146088005,0.6038647233744034,-0.04262189757448326,0.023308013862843716,0.0,-0.6182855802936786,0
-0.4305267439101781,-0.028877860484870115,-0.2716068977083805,-0.31676494949034295,-0.31577998310618194,0.014371940759731184,0.01654676763208594,0.017866162284882133,-0.006549661240578222,0.014682804722139989,-0.6128838246219485,1.6305888139783227,-0.27372825196864436,3.051090171224927,-0.5532880656031297,-0.10501696728188517,-0.10446604352750083,-0.10542030147195362,-0.15402448243996344,0.07700992108853445,0.2649766260004479,-0.385612903460419,-0.1346801655016813,-0.0916783615334946,0.004709752252067644,0.011796685438880806,0.011049850096056194,-0.007217299106762449,-1.676535281111714,-0.013540741074638277,-0.17783307001181517,-0.08035232425537801,-0.44535923707828406,-0.03402333703587137,-0.024692746787517088,0.14615659031445982,0.39874161122655377,-0.38069341407946783,-0.0773359913467195,-0.1409841172677903,0.0221996632010245,-0.38443748206130385,-0.12739098446265879,-0.03514637793936222,0.11599425806347752,-0.04427271667364769,-0.039286023729485066,-0.6618154131806531,-0.40914554759696675,0.01376010645121007,-0.013540741055918046,-0.2057153758327952,-0.03839240717813769,0.132325850352631,0.9956474775479743,0.7896796855211798,0.1429022124069896,-0.023409590342985894,-0.07226144285049271,0.8732333058082489,-0.13809835664657363,-0.02582323362388664,-0.09743269887680082,0.9433995928180487,0.11957578194199764,0.09115924751513828,-0.09722806142327743,0.09360226704551695,-0.017717594481047726,-0.24322736078113025,-0.4237590816506061,-0.6445961740908618,-0.022051177684144194,-0.8457885441142621,-0.01542264978464447,-0.013540742509058134,0.9433995928180487,0.09115924751513828,-0.25247342898244995,0.2967723597617711,0.046250218416589564,0.12893797046498515,0.1905672446591557,-0.03914487687974878,-0.030289126640769132,0.023782626409103287,-0.04968048959650402,0.008597038049350494,-0.31689067200985926,0.07589726527003626,-0.010929846624668173,-0.048262524922218386,-0.005889520833790756,0.0,-0.4046344807798698,0
0.4770659059413428,0.471639709333703,0.39720627346434745,-0.2470030834678384,-0.24593845933850506,0.017270201630286548,0.018742571730063457,0.019170797656849994,-0.009860846969474864,0.017694335570844214,-0.6128838246219548,2.0348686195548393,0.5356550376000606,-0.15182233040505078,0.21633458239008863,0.5305145351057414,0.5300449454667014,0.5289228362120092,0.48046285652742265,0.8116092241697571,1.8327658479721702,0.2311937936973087,0.3787940142617786,-0.040856029761830476,0.014063912454008424,0.016318973352731584,0.01556087623892495,-0.006275867299773959,-1.8802381858529598,-0.013540741074201357,-0.174310956355364,0.7052170601551135,0.07314808587275654,-0.034023337014291846,-0.028452015382484406,-0.41339689435961224,-0.2187452818792476,0.2162359132951618,0.23197835948143444,-0.351416790091581,-0.046864983706644076,0.23715016514037743,0.41472424333725455,-0.1605657888859691,1.4594417583861437,-0.04427271667307633,-0.0392860237331691,-0.6618154131805039,-0.4091455475948828,0.4138694893993005,-0.013540740785340231,0.1281270133088213,-0.03839240719237733,0.7509112512536384,1.6150355169745532,0.8772560491079953,1.2883056822211338,-0.02340959031571549,-0.07226144282992741,0.17500039901895909,0.4348739509632237,-0.04444832801381656,-0.0974326988827433,0.7754766737441894,0.23511786281516917,-0.09775914508764517,-0.09722806142327743,0.5713128151161705,-0.014325685948563737,0.19168895690447582,3.08379925307567,-0.6445961740908778,-0.023283171277887583,-0.8457885441142552,-0.013563726102949935,-0.01354074312477064,0.7754766737441894,-0.09775914508764517,-0.25247342898244995,1.2304881860787111,0.45756494641244955,1.0634153793608898,0.6159311298518682,-0.33163799928078724,-0.030289126640769132,0.6403179796527276,-0.04968048962201705,0.019752538285422405,-0.24710760255518405,0.16810087378519667,-0.1564002062335165,-0.04898989637728276,-0.010048860059050714,0.0,-0.20519489318376177,0
0.0056139931898664935,0.1095986671649442,-0.012627090878775225,-0.5273189451217094,-0.5299606559935427,0.013920153035768785,0.015955589605778878,0.01661122730805694,-0.006466360970606304,0.014670151231160541,1.913729154139876,-0.7488866131291764,0.1720362792391061,-0.151822330398507,0.3686707725651134,-0.38702563819273256,-0.3860218751618606,-0.38690165131472093,-0.13327022368869532,0.30735038052929997,0.4077827113940235,-0.42069195732720877,-0.14432287310286734,-0.06908838703323299,0.03942345721376481,0.04486943821823632,0.04553293261820177,-0.0019684173694092468,0.37745746842909433,-0.013540741073685247,0.01816219580942245,0.745808791264459,-0.5976900126442427,-0.03402333704292298,0.07194796294620542,-0.04545366545715552,0.21193885364832896,-0.20010975201655412,-0.1061720839937586,-0.04932517734121643,0.1296983376410785,-0.42119171853255,-0.13624907642014858,0.14756857279437705,0.6292213930182052,-0.04427271667424659,-0.03928602372389929,-0.6618154131806415,-0.40914554759707844,0.2632906893650724,-0.013540740916269748,-0.21326999886293063,-0.03839240715638393,-0.3766215186859352,0.09712109817423993,-0.04989797446154336,-0.8209724893334489,-0.023409590349837583,-0.07226144286070277,0.4296537654942748,0.13419633607553574,-0.013542295131683927,-0.09743269887603698,0.46289941656571904,-0.07922403220242392,-0.013935405539568197,-0.09722806142087582,0.21979931320081136,-0.018580390698506737,-0.10509137320364327,2.846419042543685,-0.41076472113352913,-0.02706659457963861,-0.6804464249968256,-0.017772494142255495,-0.013540741731660543,0.46289941656571904,-0.013935405539568197,-0.19123593317513107,-0.12918349120634806,-0.08287804618395254,0.7077569514212562,-0.0660680582751833,0.09589049815144841,-0.030289126640769132,0.046579744973716315,-0.04968048962585684,-0.0010128753208381524,-0.5273992869948206,0.074142710791513,-0.0607373339028573,-0.02747965265527493,0.08190139197708357,0.0,-0.35481184665803583,0
1.101214794482769,0.7928051499672957,0.7904719060574367,0.7444610124271078,0.7466577420863137,0.03280999447483127,0.03981987809888752,0.03541040176294298,-0.011422727030310002,0.03340997134428563,-0.6128838246219361,2.7240694309662343,0.9990363731051352,-0.15182233040337592,0.7881367748953748,0.06229918196665274,0.06258143552828845,0.061582987429972175,0.4033756097369888,0.15586521350967103,-0.4392051054230528,0.5498285329873296,0.4607570288719116,-0.05745608342174937,0.015078013939935568,0.024687246561508787,0.02390831008979582,-0.00499685733690116,-1.9074493488588078,-0.013540741073290655,0.0009659938399566798,0.08201460018205804,2.2317500924172773,-0.034023336969200915,-0.01867180440372158,-0.41302876706705927,-0.21816873015833516,0.21567855631349261,-0.10471181446725727,-0.04627769340503117,-0.046864983706644076,0.5544127343601591,0.4909038341718814,-0.3102700983479028,-0.2764735510195567,-0.04427271667154808,-0.039286023739197214,1.0584967051842589,-0.409145547597249,-0.3476290136309364,-0.01354074126440532,0.03783128090089538,-0.03839240717188125,1.2651441152464928,0.46073740247613837,0.45703741364665673,-0.46497823833613433,-0.023409590257777172,-0.07226144284517094,-1.0593966872211928,0.04134430884622804,-0.033035114203346407,-0.09743269885040717,-2.0555995561189193,0.3909837976792495,-0.2880582379562624,-0.09722806140250927,0.6032551778932786,-0.0021310172332334584,-0.33041362286302817,-0.4237590816505776,-0.6445961740908469,-0.003948850041391685,1.431053751929578,-0.015742367740225256,-0.013540741090536754,-2.0555995561189193,-0.2880582379562624,0.31674935723636366,0.09909203805156129,0.008620735041819273,0.32104653041475434,0.04771276687982244,-0.7589285813225648,-0.030289126640769132,0.8752369670758074,-0.0496804896235868,0.052124493155390986,0.7442757784826302,0.21036988589834693,-0.1563105648638694,-0.04743976281134693,-0.0013016512696514193,0.0,-0.20538698124807261,0
