ROA(A) before interest and % after tax,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (A),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),After-tax Net Profit Growth Rate,Total Asset Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Total debt/Total net worth,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Inventory and accounts receivable/Net value,Total Asset Turnover,Fixed Assets Turnover Frequency,Operating profit per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Working Capital/Equity,Retained Earnings to Total Assets,Total expense/Assets,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Total assets to GNP price,Gross Profit to Sales,Net Income to Stockholder's Equity,Equity to Liability,Bankrupt?
-0.1907118747262092,-0.7488866131291337,-0.9496988887690776,-0.1518223304050507,-0.820417877758376,-0.1893369401445593,-0.2755851408402534,-0.4293240618261797,-0.596784234133205,-0.4382314842606054,0.0136487440473339,0.785971111519968,-0.0897802286016459,-0.2833109798021567,1.4437921025225466,-0.0340233369879111,-1.099402104024183,-0.0724524996650468,-0.351416790091581,-0.046864983706644,-0.3844914764940235,-0.1255243936799298,-0.4091455475971391,-0.24420797889116,0.6676031111701892,0.2335859768980385,-0.0893595925859352,-0.5677698894046578,-0.072261442850128,-0.99745821148,-0.6318015277043567,0.0825248900945485,0.0821425466680018,0.2629119306736981,-0.0135407421466399,0.7471944054164511,-0.3083398247557233,-0.2524734289824499,-0.302152560891136,-0.2424377718682079,-0.6817342467794232,-0.1344375305924942,-0.6504068368837669,-0.0496804896277992,-0.0904427263637984,0.0023671333998631,1.0319515765384883,0
-3.9295781212709655,1.0992496409349004,-0.8560725018858161,-0.1518223304038793,-0.820417877758376,-1.978361554548565,-0.7440384097974944,-0.3898964156156407,-1.1710862930651351,-0.7217871696838261,0.0342720871249066,-0.4776515980407854,0.7936487496870458,-0.7579954588927552,-1.1291829099058073,-0.0340233370497389,2.3944940295558417,-0.1236843687788519,0.5535296577259189,-0.046864983706644,0.5562066703212769,0.5386518986144251,-0.409145547597096,-0.3409791024677445,-1.81939470553238,0.8168010454112509,0.0918465092182765,0.5903713449338218,-0.0722614428517284,2.517143039855153,-0.5802678509916683,-0.8228884588580954,-16.549249007569653,5.444744401356851,-0.0135407417707907,1.1468185951973506,1.0804171889834924,-0.2524734289824499,-0.0224231045406337,-0.0637005953781638,-1.2144364233509577,0.0609046129200152,1.0692336500658737,13.63412921753784,0.5288808037243696,-2.399440166052481,-0.6357556838708848,0
-2.4530512903061723,-0.7488866131290728,-1.2929296601342235,-0.1518223304023051,-0.820417877758376,-1.087890718614038,-1.2747544550085084,-0.5310058862639941,-1.1809349886095195,-0.9001056935066793,-0.1176530773201317,0.1281949065431374,-0.5607075427785921,-0.6429059624532855,0.7891027310327671,-0.0340233370224984,-0.4192869310403981,-0.099811400780165,0.0056858147375062,-0.046864983706644,-0.0726775847355887,-0.970839674781837,-0.4091455475972603,-0.8626078355015327,1.1410296836685374,0.3841730348681516,0.8351791191671338,-0.2572705771977318,-0.0722614428486875,-0.3944199443355698,-0.7406109224224477,0.3519183258266918,-1.1637571414107564,1.62834658902984,-0.0135407416594021,-0.5179431316324685,-0.1859951494546644,-0.0371633472751962,-2.682093144654025,-1.0987692238814846,-1.152096446300611,-1.346495970632146,-0.5407240571904214,-0.0496804896283008,0.8476391443054,-0.5738740789029445,-0.2019186978170259,1
-1.384446278743505,0.0096193078096218,-0.4778060635473513,-0.1518223304023417,-0.820417877758376,-0.8858171552400814,-0.8626341740904645,-0.3131162624686994,-1.2738820528096484,-0.5054663375052854,0.0325366324162713,0.0624172860454544,0.1399858916896341,-0.1185563064759194,-1.2209143386892485,-0.0340233370556899,-0.8096859247883195,-0.1181419142978983,-0.2763236602796008,-0.046864983706644,-0.6258686496151878,-1.1821684950573137,1.0474908605464046,-0.2981695719636079,-1.3073017080608458,-1.56829271073307,-1.9542540620882956,-0.5490779262679559,-0.0722614428511078,-0.8710378730344734,-0.3262235831774781,-0.3782835641176746,-0.9739217508550014,0.0335219222537539,-0.0135407401230755,-0.7073759208090339,-0.2789868212740837,-0.1549620363477547,0.2170224284456071,0.1170551948085014,-0.4103330126063005,0.0816518694486678,1.4277974851815227,-0.0496804896232958,-0.0984286842956142,-0.259949780668508,0.1625275203715032,0
-0.0080229617424292,0.198283217078663,-0.3362778043051255,-0.1518223303963196,0.8170156735067544,-0.0532740741394299,-0.2518659879816654,-0.0163713462522647,0.3930096680774466,-0.1225199994595059,0.0247105673414992,0.765199231362805,-0.0098075302857918,0.2634835157297619,-0.1370350880638968,-0.0340233370354388,0.285308706897882,-0.0937234604774526,0.2376852969558038,-0.046864983706644,0.5065855789828462,0.2216586682012142,-0.4091455475969528,0.1140969991099956,0.6978791004664333,1.3439009713744243,1.1596757568605447,-0.488634175303067,-0.0722614428568252,0.6194265803200772,-0.2129053614255734,0.3510128501002124,0.0779121818125637,-0.3080835588261724,-0.0135407421307256,0.3083289188896683,0.0625899843716681,-0.0063101125575774,0.1464185401685094,-0.0033612112139136,-0.034716487424925,0.1072733113218211,-0.2354614103487823,-0.0496804896257021,-0.3794896830857815,0.017946233487171,-0.4337457953302306,0
0.1938524580844063,-0.7488866131291226,-0.4944331597380751,-0.1518223304031379,-0.820417877758376,1.024451597188298,0.4359894449175666,-0.1305040063355499,0.2760564084878804,0.1961147398305149,0.0279404953659285,-1.6322219367764328,-0.0015202040353629,-0.1553276393632426,-0.109315881362549,-0.0340233370320878,0.1518625633489591,-0.1000423363835383,0.0266274992220225,-0.0428287381081434,0.5986789603652887,-0.3670430454233269,-0.4091455475971698,-0.1049870687641875,0.8131385979936976,1.17251670786856,1.3281698508835178,-0.0429514231298669,-0.0722614428518258,0.6911760039006373,-0.3090403819060697,0.3676984179874669,0.2587422695792896,-0.1291558760134154,-0.0135407419822446,0.6149259026418903,0.0583249772083981,-0.1146528296571231,0.8573486886265094,0.2159949154557909,-0.291807346230343,0.5287226557115042,-0.2495097939884571,-0.0496804896162429,0.3147472234234239,0.1259038830892141,-0.4059381783189315,0
-0.0981161243097764,-0.0827875048935819,-0.4219865263357686,-0.1518223304004106,1.1527328698640236,-0.3321355915954939,-0.1421649060106538,-0.0869260815764414,0.2582056478136835,0.1376496500525494,0.0706544472602147,-1.6291061547528582,0.0113251516526487,0.1259491797356854,-0.9681950847994816,-0.0340233370512331,1.1785695822673747,-0.1060954372633294,0.3548962175780848,0.1979557354290424,-0.0379848725709618,-0.0047650678082261,-0.4091455475971346,-0.078725760135609,-1.1380232197702396,-0.3470337566350158,-0.5598151304160246,-0.6963813362567466,-0.07226144285941,0.7557098935976647,-0.284747965819987,-0.3488875006425105,-0.0147501643987598,-0.0468802550004478,-0.0135407418576082,-0.2341567826938481,0.2128208758142395,0.2664822225606761,-0.0526749563387105,-0.0658718739370304,-0.159028137085414,-0.0031158118796753,0.638345379733198,-0.0496804896191786,-0.0462994294423959,0.0298757210794854,-0.5459955045026579,0
-0.4976959842149326,-0.7488866131291038,-2.254678512712431,-0.1518223303940591,-0.820417877758376,-0.6837435918661566,-0.5068468812115541,-2.687075592200167,-0.6269458642378827,-0.7597894780395158,0.0395192626158071,-1.907449348858752,0.3618790520430089,-3.605624783658549,0.6547519814352429,-0.0340233370445932,-0.57702947589753,-0.0411975556550951,-0.2841377216544271,-0.046864983706644,0.3571966578133584,0.5235569828804685,-0.4091455475968447,-0.3676001550501704,1.6778932611590076,-0.1877551605604073,1.7355300531197015,-0.257351718481541,-0.0722614428520038,0.0930174620021562,-2.90802692903075,0.4678726040315656,-0.3705076452936044,0.2902685853233014,-0.0135407426547278,1.1429744841718086,-0.1272234990624741,-0.2524734289824499,-0.3427190798240916,-0.1768369403058227,-4.70486438060458,-0.1683957068195252,-0.5109052873965582,-0.0496804896268392,-0.2222070663743486,-0.0561088287563465,-0.0959740156073961,0
0.0770650251267332,-0.7488866131291112,-0.1215111451752108,-0.1518223304031563,-0.820417877758376,-0.1354506565781607,-0.0858319179714889,-0.0890012208506985,-0.8325373837269133,-0.2014478706597646,0.0757578112747189,0.0554933259930667,0.0498612187169353,0.2056999926211554,-0.5727177543547441,-0.0340233370595847,-0.6891242364786269,-0.1066618267388438,-0.1961513905739554,-0.046864983706644,-0.2797825634153336,-0.7746057702403228,-0.4091455475972742,-0.1121819478405409,-0.5403195758316975,-1.4168862215446631,-0.6966116063026268,-0.4542140636446132,-0.0722614428537267,-0.2126436770715729,-0.036336757501657,-0.1716185083119369,0.1770592822617013,-0.0743013276196113,-0.0135407413855634,0.7932255200985363,-0.1812764610383317,-0.2524734289824499,-0.6633416150931096,-0.3454562770878944,0.0400692480680087,-0.3097898306495599,0.0714286648197737,-0.0496804896261514,0.6996183820259921,0.0741899408245475,0.0074842483956843,0
0.78529738642001,0.1212775398259931,2.169316723741604,-0.1518223304032478,0.683450767429129,0.2808208839721495,0.6435320324302489,1.5731853378161098,0.3868542333622063,0.7807656376103843,0.0420592842330976,-0.2941666566525116,0.1002067256878208,1.7467531254434332,0.1993412310957014,-0.0340233370247099,-0.6878357909547018,-0.0416813259276762,-0.2927331891666824,-0.046864983706644,-0.1415373619108734,0.1612790052653576,-0.4091455475968392,0.0576171983608154,0.6567812946367811,0.6724913003049786,0.5506788280803703,0.0756853864105571,-0.0722614428449571,-0.1342515279089247,1.7377982355299566,0.1559726218829397,0.6147093552324983,0.993369376472216,-0.0135407426243174,1.0120491384745869,-0.1702557101653345,-0.2524734289824499,0.1785601069040335,0.0718078988038194,2.722814137224731,0.0719815461840842,-0.3795175221262333,-0.0496804896264725,0.7726593798150172,0.2705013103924406,0.0061820185038164,0
0.4049040333578959,-0.7488866131291764,-0.2301810952786737,-0.1518223304050507,1.0242217710433918,1.2480796739887825,0.8747937728015496,0.5937196003745177,2.339358125036453,1.0994003769003695,0.0248057938596953,0.5263226095554296,-0.0164373912859041,0.0161127308515614,-0.6128398493398719,-0.0340233370430654,0.3672170294899641,-0.1058674878962063,-0.351416790091581,0.0428293629266927,0.5626195656002035,0.7499807188898988,-0.4091455475970396,0.0838785069893939,-0.1939896512525109,0.6703644957756124,0.6730517299382188,-0.6406544155571146,-0.072261442859151,1.148144976309687,-0.0974694837156385,0.0218901975111538,0.2914751037027924,0.0670419296721279,-0.0135407419704668,1.0763763259666892,0.1773476674713053,-0.2524734289824499,-0.3369836163629446,-0.1423464516905815,0.2817555857683728,-0.1981976140592981,0.1113009710454844,-0.0496804896261179,-0.0487856757457253,0.215297957719479,-0.448770842264179,0
-1.6280314960552216,-0.7488866131291764,-0.5718283336732974,-0.1518223304014173,-0.820417877758376,-0.7335884041650477,-1.4111395839454268,-0.3089659839202471,0.0667716281697056,-0.4002291759049156,-0.1682125282725253,-1.7340041495465317,-0.3711349548013529,-0.0908584193660182,-0.739032994562817,-0.0340233370412992,0.2996656713072836,0.1278522830743738,0.1090658467263505,0.0386585758082389,0.1009962349490734,0.2669434154031044,-0.4091455475956471,-0.1625461013748111,-0.5690201706475159,0.6871499999383063,0.1516517449940746,-0.6921064192326526,-0.072261442859516,0.9502947851855736,-0.3611453684799024,-0.1266407416205059,-0.5949814943075956,0.95214156780115,-0.0135407431072827,0.843336819336318,0.1283190998779366,-0.2495982474144024,-0.1929688682591055,-0.1018307912658385,-0.416645553941691,-0.1053361867149133,0.2569019121523038,-0.0496804896252021,-0.4645006924627093,-0.481437826898337,-0.4364723638379241,0
-0.2215771248650195,-0.4612704085904544,-0.3942746993512639,-0.151822330401454,-0.820417877758376,-0.7079924194710122,-0.4208649520991304,-0.2591626413384391,-0.5130703220059367,-0.3973059214160155,0.0149974624883555,0.4328491488481958,-0.0512441615373593,-0.0999318651434402,-0.6837610628820601,-0.0340233370493919,0.5477834664851133,-0.119681816791079,0.249093826563042,0.1007719108518226,-0.2901903770647122,-0.3670430454233269,-0.4091455475972724,-0.1866489462805365,-0.8041652090075138,-1.2133027299102206,-1.2939190131977505,-0.6897115034044348,-0.0722614428566027,-0.6575589035811242,-0.3300696955171243,-0.2087766155628047,-0.2044870584914827,-0.6117194372281101,-0.0135407400458367,-1.968091287341227,-0.1665689307462017,0.6826924211165453,-0.0479683565211647,-0.0617228451507691,-0.3247692414590646,-0.0100187626076666,0.1889532792862904,-0.0496804895489164,-0.5205778388808248,-0.0047910403040633,-0.4773777458462608,0
-0.0422249956800254,-0.7488866131291764,-0.09874785872374,-0.1518223304033027,0.9217016809730004,-0.4089235456775683,0.0624127873947078,0.8157595027182647,2.339358125036453,0.1961147398305149,0.0304746867881803,-0.0310561746617793,-0.0104290797544145,1.2964236850184512,-0.3594546685623915,-0.0340233370362546,2.3944940295558417,0.5753915466421136,0.3237181126925477,-0.046864983706644,1.7169407158050156,2.953838416048447,-0.4091455475857506,-0.0852011513043011,0.7500006307944552,1.8463668971415836,1.9855235541808876,-0.353699239576204,-0.0722614428571071,1.646226602497086,-0.0568235082910997,0.7901337692732935,0.0570869504300036,0.1268338373946911,-0.0135407432286015,0.3441454250876727,0.6639583625233828,0.290289789783569,0.3002846220988199,0.003744588733705,0.7247840345106632,0.3729813069415468,-0.1024567525999298,-0.0496804896209944,-0.5653179688581059,0.1428409353143948,-0.6157901409968124,0
-0.6561932146574858,-0.7488866131287693,-0.8040138554792003,-0.1518223304050507,-0.820417877758376,-0.9370091246281522,-0.5068468812115541,-0.3504687694050432,-1.3655980300667292,-0.587317463194462,0.0239098872295739,0.4120772686910328,-0.0746558581947245,-0.1772949291400577,2.2317500924172773,-0.0340233360443086,2.3944940295558417,0.0507257640202879,-0.351416790091581,-0.046864983706644,-0.6442663000055572,-1.3482125681309034,2.231258740442828,-0.5431552045125557,1.650586258571158,0.9232274463146796,0.3486462530186264,3.457077821779123,-0.0722614414081606,-1.7106209596714388,-0.5178499760596261,0.2279951030416923,-0.8796827267628816,-0.685494771691202,-0.0135407428160201,0.4176899731736914,-0.3929568563909421,-0.2524734289824499,0.5041347884016023,5.35292725946748,-0.5086724798622311,0.1408363311869195,-1.0406017551289717,-0.049680489628033,0.3768818097460779,-0.0764463223977438,16.998347337089413,0
-0.3141728752814523,-0.7488866131291764,-0.923174711512522,-0.1518223304024424,2.255906796818659,-0.5288205266127951,-0.2637255644109437,-1.282206303539137,2.339358125036453,-0.3125315412379384,0.0692318796826861,-1.9074493488587976,0.0198196610594579,-1.942318907730446,-0.7799042572966406,-0.0340233370419104,2.3944940295558417,-0.1139034496463373,0.1513399187640977,-0.046864983706644,2.1262095899167988,1.6858654943955842,-0.4091455475968769,-0.2485249063369335,-0.4397105487288551,2.1269879468715533,1.48802885052991,-0.5440532776297484,-0.0722614428592848,2.552649063755722,-0.6314437848852498,0.1219275504460995,-0.0202960431931838,0.2480514446633337,-0.013540742341029,1.12608483902159,1.1395336297137897,-0.2524734289824499,-0.0419967457117689,-0.0677860203974147,-1.4211164186426304,0.04253539854581,0.3120422130116475,-0.0496804896278226,-0.3553643762286284,-0.0030454074618099,-0.6409661182460711,0
0.3081373031929786,-0.6572498571984992,-0.9875057384408744,-0.1518223304010146,-0.3128712346634085,1.7707766245827428,0.8243905729770548,-1.188825036198334,1.6973462842368827,-0.3329943226602321,0.0177706919052146,0.5401705296602051,-0.1042830495396931,-0.989607101104967,-1.0979675870439278,-0.0340233370486978,0.2628529420523973,0.137996527617368,-0.1610662550010438,0.1375465929714935,-0.1600401417319999,0.0254247636596973,-0.4091455475959644,-0.1456381355454392,-1.4194562602413556,-0.3630109411781638,-0.9467711079109656,-0.6263894509795214,-0.0722614428584513,0.6129634653588396,-0.6338818453233538,-0.4477186372930988,0.690298802645121,-0.7211791052283885,-0.0135407430877038,0.3256687126612468,0.0584203453195275,-0.0213837860859586,-0.1456664054213677,-0.0881673621608045,-1.116022379381715,-0.0755821331880202,0.969611620075834,-0.049680489619386,-0.6252892858622863,0.1656782716984702,-0.4294002090003919,0
0.0537075385351915,-0.7488866131291001,-0.2614558714469143,-0.1518223304028542,-0.820417877758376,2.2490173912344047,0.0624127873947078,-0.1180531706900824,-0.5339988000377538,-0.1839083437263859,0.0342390493533493,-1.9074493488588071,0.0560767134048199,-0.0330748962574145,1.5038920041392754,-0.0340233369882736,-1.087990157955164,-0.1206911646437526,-0.3333663083157377,-0.046864983706644,-0.3947941607126404,-0.7444159387723973,2.90139174363843,-0.1816125309271034,0.9141873520116838,0.4180244272493379,0.2239918992702182,1.3662745978657291,-0.0722614427889981,-0.9064621611049354,-0.1198276234902865,0.1415584812424261,0.0671455887510206,-0.5036487895753688,-0.0135407395003167,1.105116829066464,-0.2971545894226672,-0.2517451162092056,0.6591297645128875,0.6689556509341505,-0.2811538594941331,0.2330903715776763,-0.65827515786219,-0.0496804896231395,0.3373088041665514,0.0353432120981823,0.9677422554492542,0
